date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA
2022-11-30,Tenerife,Oviedo,2.15,2.8,4.2,2.1,2.75,3.9
2022-12-02,Granada,Alaves,2.3,3.0,3.5,2.2,2.9,3.25
2022-12-03,Zaragoza,Ibiza,1.72,3.4,5.75,1.73,3.3,4.6
2022-12-03,Mirandes,Albacete,2.75,2.9,2.8,2.55,2.95,2.7
2022-12-03,Sp Gijon,Las Palmas,2.75,3.0,2.75,2.6,2.9,2.7
2022-12-03,Villarreal B,Leganes,2.6,2.9,3.1,2.4,2.9,3.0
2022-12-04,Andorra,Cartagena,2.2,3.1,3.6,2.1,3.0,3.4
2022-12-04,Santander,Lugo,1.75,3.4,5.0,1.72,3.4,4.5
2022-12-04,Eibar,Huesca,1.75,3.2,5.5,1.73,3.3,4.6
2022-12-04,Levante,Malaga,1.61,3.75,5.75,1.58,3.6,5.5
2022-12-05,Ponferradina,Burgos,2.75,3.0,2.75,2.65,2.9,2.65
2022-12-06,Leganes,Mirandes,2.0,3.1,4.5,1.95,3.0,3.9
2022-12-06,Oviedo,Las Palmas,3.0,2.9,2.55,3.0,2.85,2.4
2022-12-06,Albacete,Zaragoza,2.5,3.0,3.2,2.45,2.95,2.8
2022-12-07,Cartagena,Villarreal B,1.72,3.6,5.25,1.73,3.4,4.5
2022-12-07,Huesca,Andorra,2.62,3.0,3.1,2.55,2.8,2.85
2022-12-07,Tenerife,Alaves,2.37,2.9,3.5,2.3,2.75,3.3
2022-12-08,Burgos,Eibar,3.1,3.0,2.5,3.0,2.8,2.45
2022-12-08,Lugo,Sp Gijon,3.4,3.1,2.3,3.1,2.9,2.3
2022-12-08,Ibiza,Santander,2.7,3.1,2.75,2.55,2.9,2.75
2022-12-08,Levante,Ponferradina,1.5,4.2,7.0,1.44,4.1,6.75
2022-12-08,Malaga,Granada,3.1,3.25,2.37,3.0,3.0,2.3
2022-12-10,Andorra,Leganes,2.1,3.1,3.8,2.05,2.95,3.6
2022-12-10,Villarreal B,Tenerife,3.0,3.0,2.55,2.9,2.87,2.45
2022-12-10,Zaragoza,Huesca,1.95,3.1,4.75,1.95,3.0,3.9
2022-12-11,Ibiza,Malaga,2.3,3.0,3.4,2.25,2.95,3.2
2022-12-11,Ponferradina,Lugo,2.25,3.3,3.25,2.2,3.2,3.0
2022-12-11,Sp Gijon,Cartagena,2.2,3.1,3.5,2.1,3.1,3.4
2022-12-11,Eibar,Oviedo,1.75,3.4,4.75,1.75,3.2,4.75
2022-12-11,Granada,Burgos,1.8,3.3,5.0,1.8,3.2,4.4
2022-12-11,Las Palmas,Albacete,1.8,3.3,5.0,1.75,3.25,4.6
2022-12-11,Santander,Mirandes,2.1,3.1,4.0,2.1,2.95,3.5
2022-12-12,Alaves,Levante,2.38,3.0,3.25,2.4,2.95,2.9
2022-12-16,Tenerife,Andorra,2.05,3.0,4.2,2.05,2.85,3.8
2022-12-17,Lugo,Granada,4.0,3.25,2.05,3.5,3.1,2.05
2022-12-17,Mirandes,Ponferradina,2.1,3.4,3.6,2.0,3.25,3.5
2022-12-17,Villarreal B,Las Palmas,3.6,3.1,2.2,3.3,3.1,2.15
2022-12-17,Cartagena,Santander,1.95,3.25,4.33,1.93,3.1,3.9
2022-12-17,Oviedo,Sp Gijon,2.8,2.88,2.9,2.55,2.8,2.87
2022-12-18,Albacete,Ibiza,1.83,3.5,4.5,1.78,3.2,4.4
2022-12-18,Levante,Eibar,2.1,3.2,3.8,2.05,3.1,3.5
2022-12-18,Burgos,Huesca,2.3,3.0,3.5,2.25,2.9,3.2
2022-12-18,Malaga,Alaves,3.0,3.0,2.63,2.95,2.9,2.4
2022-12-19,Leganes,Zaragoza,2.45,3.0,3.3,2.35,2.9,3.0
2023-01-06,Ponferradina,Villarreal B,2.3,3.25,3.25,2.2,3.1,3.1
2023-01-06,Sp Gijon,Levante,2.75,3.0,2.75,2.6,2.95,2.65
2023-01-06,Leganes,Lugo,1.67,3.5,5.75,1.66,3.25,5.25
2023-01-07,Andorra,Oviedo,2.05,3.1,4.0,2.05,2.9,3.7
2023-01-07,Malaga,Tenerife,2.7,3.0,2.88,2.55,2.9,2.7
2023-01-07,Alaves,Burgos,1.83,3.2,4.75,1.82,3.1,4.4
2023-01-08,Granada,Cartagena,1.67,3.6,5.5,1.7,3.4,4.75
2023-01-08,Zaragoza,Mirandes,1.75,3.3,5.25,1.72,3.2,4.8
2023-01-08,Las Palmas,Santander,1.75,3.3,5.5,1.72,3.2,5.0
2023-01-08,Eibar,Ibiza,1.53,4.0,6.5,1.49,3.7,6.75
2023-01-09,Huesca,Albacete,2.25,3.2,3.4,2.25,3.0,3.1
2023-01-13,Oviedo,Alaves,2.7,2.75,3.2,2.6,2.65,3.0
2023-01-14,Cartagena,Huesca,2.05,3.2,4.0,2.05,3.1,3.6
2023-01-14,Ibiza,Las Palmas,4.33,3.1,2.0,3.8,2.95,2.0
2023-01-14,Villarreal B,Zaragoza,2.63,3.0,2.9,2.65,2.87,2.65
2023-01-14,Santander,Sp Gijon,2.55,2.9,3.1,2.5,2.75,3.0
2023-01-14,Tenerife,Ponferradina,1.65,3.5,6.0,1.62,3.4,5.25
2023-01-14,Levante,Granada,2.1,3.1,4.0,2.05,3.0,3.6
2023-01-15,Eibar,Malaga,1.65,3.5,6.0,1.65,3.3,5.25
2023-01-15,Burgos,Andorra,3.0,2.9,2.7,2.8,2.8,2.6
2023-01-15,Mirandes,Lugo,2.05,3.0,4.33,2.0,3.0,3.75
2023-01-16,Albacete,Leganes,2.55,3.1,3.0,2.4,3.0,2.8
2023-01-20,Las Palmas,Mirandes,1.65,3.8,5.25,1.63,3.5,5.25
2023-01-21,Malaga,Burgos,2.05,3.0,4.2,2.1,2.85,3.7
2023-01-21,Ponferradina,Eibar,3.75,3.2,2.15,3.4,3.1,2.1
2023-01-21,Granada,Ibiza,1.44,4.2,9.0,1.43,3.9,7.25
2023-01-21,Alaves,Santander,2.0,3.1,4.33,1.98,2.87,4.1
2023-01-22,Leganes,Levante,2.88,3.1,2.63,2.75,2.9,2.55
2023-01-22,Cartagena,Tenerife,2.55,3.1,3.0,2.5,2.85,2.85
2023-01-22,Sp Gijon,Zaragoza,2.55,2.88,3.0,2.45,2.8,3.0
2023-01-22,Huesca,Oviedo,2.4,2.8,3.6,2.3,2.75,3.3
2023-01-22,Lugo,Villarreal B,2.5,3.0,3.25,2.37,2.95,2.95
2023-01-23,Andorra,Albacete,2.0,3.1,4.2,1.95,3.1,3.7
2023-01-27,Santander,Tenerife,2.9,2.8,2.8,2.6,2.75,2.85
2023-01-28,Granada,Andorra,1.8,3.4,5.0,1.83,3.1,4.4
2023-01-28,Eibar,Leganes,1.95,3.1,4.5,1.98,2.95,3.9
2023-01-28,Oviedo,Villarreal B,1.91,3.2,4.75,1.93,3.1,4.0
2023-01-28,Las Palmas,Huesca,1.65,3.4,6.5,1.63,3.4,5.25
2023-01-29,Mirandes,Alaves,3.1,3.0,2.55,2.95,2.87,2.4
2023-01-29,Levante,Burgos,1.57,3.6,6.5,1.55,3.6,6.0
2023-01-29,Albacete,Lugo,1.75,3.3,5.5,1.75,3.4,4.4
2023-01-29,Sp Gijon,Malaga,1.91,3.4,4.5,1.88,3.1,4.1
2023-01-29,Ibiza,Cartagena,2.75,2.9,2.9,2.55,2.9,2.75
2023-01-30,Zaragoza,Ponferradina,1.91,3.25,4.5,1.82,3.4,4.0
2023-02-03,Malaga,Oviedo,2.55,2.88,3.2,2.4,2.65,3.25
2023-02-04,Huesca,Mirandes,2.0,3.3,4.0,2.05,3.0,3.6
2023-02-04,Leganes,Sp Gijon,2.15,3.0,4.0,2.15,2.9,3.5
2023-02-04,Tenerife,Albacete,2.05,3.1,4.2,2.0,2.9,3.8
2023-02-04,Alaves,Eibar,2.38,3.1,3.3,2.3,2.9,3.1
2023-02-05,Villarreal B,Granada,3.25,3.1,2.2,3.1,3.1,2.2
2023-02-05,Andorra,Zaragoza,2.1,3.0,3.8,2.1,2.9,3.5
2023-02-05,Cartagena,Levante,3.6,3.1,2.05,3.5,3.0,2.05
2023-02-05,Ponferradina,Santander,3.1,1.91,4.33,3.1,1.85,3.9
2023-02-05,Lugo,Ibiza,2.45,3.0,3.1,2.37,2.85,3.0
2023-02-06,Burgos,Las Palmas,3.75,3.1,2.15,3.5,2.9,2.15
2023-02-10,Granada,Tenerife,2.1,3.1,4.0,2.1,2.87,3.6
2023-02-11,Zaragoza,Alaves,2.7,3.0,2.8,2.65,2.8,2.75
2023-02-11,Levante,Andorra,1.73,3.6,5.5,1.7,3.3,4.8
2023-02-11,Mirandes,Villarreal B,2.2,3.2,3.5,2.15,3.0,3.3
2023-02-11,Las Palmas,Lugo,1.4,4.5,8.0,1.41,4.0,7.75
2023-02-12,Albacete,Malaga,1.91,3.3,4.5,1.87,3.0,4.2
2023-02-12,Oviedo,Burgos,2.1,3.0,4.2,2.0,2.8,4.1
2023-02-12,Eibar,Cartagena,1.7,3.75,5.5,1.68,3.4,5.0
2023-02-12,Sp Gijon,Huesca,1.95,3.1,4.5,1.9,3.0,4.2
2023-02-12,Ibiza,Ponferradina,2.4,3.0,3.2,2.3,2.9,3.1
2023-02-13,Santander,Leganes,2.8,2.9,2.9,2.65,2.8,2.75
2023-02-17,Cartagena,Oviedo,2.3,2.8,3.75,2.35,2.7,3.3
2023-02-18,Lugo,Eibar,4.2,3.1,2.05,4.0,2.85,2.0
2023-02-18,Leganes,Las Palmas,2.5,3.0,3.2,2.5,2.8,2.9
2023-02-18,Ponferradina,Levante,4.33,3.2,1.95,3.7,3.1,1.98
2023-02-18,Tenerife,Mirandes,1.8,3.4,5.0,1.75,3.25,4.5
2023-02-19,Huesca,Granada,3.25,3.0,2.4,3.1,2.85,2.35
2023-02-19,Alaves,Ibiza,1.5,3.8,7.5,1.47,3.8,6.5
2023-02-19,Andorra,Sp Gijon,2.1,3.0,3.8,,,
2023-02-19,Burgos,Albacete,2.9,2.88,2.7,2.7,2.75,2.7
2023-02-19,Villarreal B,Santander,2.45,2.9,3.2,2.35,3.0,2.95
2023-02-20,Malaga,Zaragoza,2.6,3.0,2.88,2.5,2.85,2.87
2023-02-24,Eibar,Villarreal B,1.8,3.4,5.0,1.75,3.25,4.6
2023-02-25,Alaves,Cartagena,1.73,3.2,6.0,1.72,3.3,4.75
2023-02-25,Santander,Andorra,2.7,3.0,2.88,2.6,2.85,2.75
2023-02-25,Mirandes,Leganes,3.1,3.0,2.55,2.87,2.95,2.4
2023-02-25,Sp Gijon,Tenerife,2.4,3.1,3.1,2.35,2.85,3.1
2023-02-26,Ibiza,Huesca,2.3,3.0,3.4,2.3,2.85,3.2
2023-02-26,Levante,Lugo,1.33,4.5,11.0,1.32,4.5,9.25
2023-02-26,Zaragoza,Burgos,1.91,3.0,5.25,1.95,2.95,4.1
2023-02-26,Las Palmas,Ponferradina,1.45,4.0,7.5,1.44,4.0,6.75
2023-02-26,Oviedo,Albacete,2.55,2.88,3.2,2.5,2.7,3.0
2023-02-27,Granada,Malaga,1.57,3.8,6.5,1.58,3.5,5.75
2023-03-03,Andorra,Las Palmas,2.75,2.9,2.88,2.55,2.87,2.75
2023-03-04,Burgos,Granada,3.5,2.9,2.3,3.3,2.8,2.3
2023-03-04,Huesca,Levante,3.75,3.0,2.15,3.3,3.0,2.15
2023-03-04,Tenerife,Eibar,2.5,2.8,3.25,2.4,2.7,3.2
2023-03-04,Mirandes,Oviedo,2.63,2.9,3.0,2.6,2.65,2.95
2023-03-05,Leganes,Ibiza,1.73,3.1,6.5,1.7,3.1,5.25
2023-03-05,Albacete,Sp Gijon,2.15,2.9,4.0,2.2,2.9,3.4
2023-03-05,Lugo,Zaragoza,3.5,3.1,2.25,3.3,2.9,2.2
2023-03-05,Malaga,Santander,2.25,3.0,3.5,2.15,2.9,3.4
2023-03-05,Ponferradina,Cartagena,2.6,3.1,2.9,2.55,3.0,2.65
2023-03-06,Villarreal B,Alaves,3.8,3.3,2.05,3.6,3.2,1.98
2023-03-10,Oviedo,Tenerife,3.0,2.6,3.0,2.85,2.45,2.9
2023-03-11,Eibar,Burgos,1.75,3.25,5.5,1.71,3.1,5.25
2023-03-11,Alaves,Lugo,1.44,4.2,8.5,1.38,4.0,8.5
2023-03-11,Ibiza,Villarreal B,2.55,3.1,2.9,2.45,3.0,2.8
2023-03-11,Las Palmas,Malaga,1.57,3.75,7.0,1.53,3.6,6.0
2023-03-12,Zaragoza,Leganes,2.4,3.0,3.4,2.3,2.8,3.25
2023-03-12,Sp Gijon,Mirandes,1.8,3.5,4.75,1.75,3.25,4.6
2023-03-12,Cartagena,Andorra,2.55,3.0,3.2,2.45,2.9,2.87
2023-03-12,Levante,Albacete,1.75,3.6,5.0,1.75,3.3,4.4
2023-03-12,Granada,Ponferradina,1.57,4.0,6.0,1.55,3.6,5.75
2023-03-13,Santander,Huesca,2.5,3.0,3.25,2.45,2.8,3.0
2023-03-17,Malaga,Levante,4.0,3.25,2.0,3.6,3.2,1.98
2023-03-18,Andorra,Ibiza,1.7,3.5,5.75,1.68,3.5,4.75
2023-03-18,Albacete,Granada,2.63,3.1,2.88,2.6,2.95,2.7
2023-03-18,Leganes,Oviedo,2.15,2.9,4.2,2.05,2.75,3.9
2023-03-18,Tenerife,Las Palmas,2.6,2.88,3.1,2.55,2.65,3.0
2023-03-18,Ponferradina,Alaves,4.2,3.1,2.05,3.9,2.95,1.98
2023-03-19,Burgos,Sp Gijon,2.5,2.9,3.25,2.35,2.75,3.25
2023-03-19,Huesca,Zaragoza,2.9,2.9,2.8,2.85,2.8,2.55
2023-03-19,Lugo,Santander,3.0,3.0,2.63,2.95,2.8,2.5
2023-03-19,Villarreal B,Cartagena,2.45,3.0,3.2,2.4,2.95,2.9
2023-03-20,Mirandes,Eibar,3.4,3.1,2.3,3.0,2.95,2.35
2023-03-24,Cartagena,Lugo,1.7,3.5,5.25,1.7,3.4,4.8
2023-03-25,Ibiza,Burgos,2.3,2.88,3.3,2.3,2.85,3.25
2023-03-25,Santander,Levante,3.4,3.1,2.25,3.2,2.95,2.2
2023-03-25,Alaves,Tenerife,1.91,3.1,4.5,1.85,2.95,4.5
2023-03-26,Eibar,Andorra,1.91,3.3,4.33,1.87,3.0,4.33
2023-03-26,Ponferradina,Mirandes,2.0,3.2,4.0,2.0,3.0,3.7
2023-03-26,Zaragoza,Albacete,2.15,3.0,3.6,2.05,2.95,3.7
2023-03-26,Granada,Oviedo,1.8,3.3,5.0,1.77,3.1,4.75
2023-03-26,Villarreal B,Huesca,2.45,3.1,2.9,2.35,3.0,2.95
2023-03-26,Las Palmas,Sp Gijon,1.7,3.5,5.5,1.68,3.25,5.0
2023-03-27,Malaga,Leganes,2.9,2.9,2.4,2.9,2.85,2.45
2023-03-31,Levante,Zaragoza,1.8,3.4,5.0,1.77,3.2,4.6
2023-04-01,Burgos,Santander,2.4,2.88,3.4,2.35,2.8,3.2
2023-04-01,Leganes,Cartagena,2.1,3.0,4.0,2.0,3.1,3.6
2023-04-01,Tenerife,Villarreal B,1.75,3.3,5.5,1.73,3.2,4.8
2023-04-01,Oviedo,Eibar,3.25,2.7,2.7,3.1,2.6,2.55
2023-04-02,Huesca,Alaves,3.2,2.8,2.25,3.5,2.9,2.1
2023-04-02,Lugo,Ponferradina,2.7,2.75,2.63,2.7,2.9,2.6
2023-04-02,Andorra,Malaga,,,,1.85,3.2,4.1
2023-04-02,Sp Gijon,Granada,,,,2.85,2.95,2.45
2023-04-02,Mirandes,Ibiza,2.15,3.1,3.5,2.1,3.1,3.25
2023-04-03,Albacete,Las Palmas,2.3,2.8,3.1,2.37,2.9,2.95
2023-04-07,Lugo,Tenerife,4.5,3.1,1.91,4.5,3.0,1.85
2023-04-07,Villarreal B,Malaga,2.1,3.25,3.75,2.0,3.1,3.6
2023-04-08,Zaragoza,Granada,2.8,3.0,2.75,2.7,2.8,2.65
2023-04-08,Ibiza,Sp Gijon,2.7,3.0,2.9,2.65,2.8,2.7
2023-04-08,Santander,Albacete,2.5,2.9,3.1,2.35,2.87,3.1
2023-04-09,Huesca,Burgos,2.38,3.0,3.4,2.3,2.8,3.25
2023-04-09,Eibar,Levante,2.5,2.9,3.2,2.4,2.8,3.0
2023-04-09,Cartagena,Mirandes,1.85,3.4,4.5,1.85,3.3,4.0
2023-04-09,Ponferradina,Leganes,2.75,2.9,2.88,2.6,2.8,2.8
2023-04-09,Las Palmas,Oviedo,1.75,3.1,6.5,1.71,3.2,5.0
2023-04-10,Alaves,Andorra,1.73,3.3,6.0,1.7,3.4,4.8
2023-04-14,Albacete,Eibar,2.7,3.0,2.8,2.6,2.8,2.75
2023-04-15,Granada,Las Palmas,2.3,3.0,3.4,2.2,3.1,3.1
2023-04-15,Oviedo,Lugo,1.65,3.4,6.5,1.63,3.3,5.5
2023-04-15,Zaragoza,Santander,2.1,3.0,4.2,2.05,3.0,3.6
2023-04-15,Burgos,Ponferradina,2.3,2.9,3.6,2.3,2.85,3.2
2023-04-16,Andorra,Huesca,1.75,3.3,5.5,,,
2023-04-16,Sp Gijon,Alaves,3.3,3.0,2.4,3.1,3.0,2.3
2023-04-16,Malaga,Cartagena,2.45,3.2,3.0,2.45,3.0,2.75
2023-04-16,Tenerife,Ibiza,1.75,3.25,6.0,1.73,3.2,4.8
2023-04-16,Leganes,Villarreal B,1.91,3.25,4.75,1.87,3.25,3.9
2023-04-17,Levante,Mirandes,1.57,4.0,6.0,1.55,3.8,5.5
2023-04-21,Eibar,Zaragoza,2.0,2.9,4.75,1.95,2.9,4.1
2023-04-22,Villarreal B,Albacete,2.8,3.25,2.6,2.65,3.1,2.55
2023-04-22,Cartagena,Sp Gijon,2.1,3.2,3.8,2.05,3.0,3.6
2023-04-22,Ponferradina,Andorra,2.8,3.0,2.75,2.65,2.95,2.6
2023-04-22,Las Palmas,Levante,2.38,3.0,3.3,2.3,3.0,3.0
2023-04-22,Ibiza,Oviedo,3.0,2.8,2.75,2.87,2.7,2.6
2023-04-23,Lugo,Malaga,3.4,3.1,2.3,3.3,3.0,2.15
2023-04-23,Mirandes,Burgos,2.45,2.88,3.5,2.3,2.9,3.1
2023-04-23,Santander,Granada,3.8,3.2,2.1,3.4,3.2,2.05
2023-04-23,Alaves,Leganes,1.73,3.4,5.5,1.71,3.2,5.0
2023-04-24,Huesca,Tenerife,3.1,3.0,2.6,2.8,3.0,2.45
2023-04-28,Santander,Ibiza,1.67,3.5,5.75,1.68,3.3,5.0
2023-04-29,Levante,Alaves,2.25,3.1,3.5,2.25,3.0,3.1
2023-04-29,Albacete,Cartagena,2.05,3.3,3.75,2.0,3.2,3.5
2023-04-29,Tenerife,Leganes,2.05,2.88,4.5,2.0,2.85,4.0
2023-04-30,Andorra,Mirandes,1.8,3.4,4.75,1.78,3.3,4.33
2023-04-30,Oviedo,Ponferradina,2.1,3.0,4.0,2.05,2.9,3.8
2023-04-30,Granada,Eibar,2.1,3.1,4.0,2.0,3.1,3.6
2023-04-30,Zaragoza,Las Palmas,2.63,3.0,3.0,2.4,2.95,2.87
2023-05-01,Sp Gijon,Lugo,1.55,3.8,7.0,1.55,3.5,6.0
2023-05-01,Malaga,Huesca,,,,2.05,3.0,3.5
2023-05-01,Burgos,Villarreal B,2.2,3.1,3.6,2.1,3.0,3.4
2023-05-05,Alaves,Granada,2.15,3.0,3.8,2.1,2.95,3.6
2023-05-06,Mirandes,Santander,2.38,3.1,3.2,2.25,3.1,3.0
2023-05-06,Leganes,Huesca,2.1,3.0,4.0,2.05,2.87,3.8
2023-05-06,Tenerife,Levante,3.1,3.1,2.45,3.0,2.85,2.4
2023-05-07,Villarreal B,Sp Gijon,2.3,3.0,3.5,2.2,3.1,3.1
2023-05-07,Ibiza,Albacete,4.75,3.4,1.8,4.5,3.4,1.73
2023-05-07,Ponferradina,Malaga,3.0,2.9,2.7,2.85,2.95,2.45
2023-05-07,Lugo,Andorra,5.25,3.5,1.75,4.8,3.3,1.71
2023-05-07,Oviedo,Zaragoza,2.38,2.88,3.5,2.35,2.75,3.2
2023-05-07,Cartagena,Burgos,1.75,3.25,5.25,1.77,3.25,4.4
2023-05-08,Eibar,Las Palmas,2.15,3.1,3.75,2.1,3.0,3.5
2023-05-12,Burgos,Leganes,2.6,2.8,3.2,2.5,2.75,3.0
2023-05-13,Sp Gijon,Oviedo,2.4,3.0,3.2,2.37,2.85,3.1
2023-05-13,Granada,Lugo,1.25,5.25,15.0,1.22,5.5,12.5
2023-05-13,Zaragoza,Cartagena,2.5,3.25,2.8,2.5,3.0,2.7
2023-05-13,Malaga,Mirandes,2.2,3.2,3.4,2.15,3.1,3.2
2023-05-14,Santander,Eibar,4.0,3.1,2.1,3.4,3.0,2.1
2023-05-14,Andorra,Tenerife,2.4,3.25,3.0,2.4,3.1,2.8
2023-05-14,Albacete,Alaves,2.45,3.2,3.0,2.45,3.0,2.75
2023-05-14,Huesca,Ponferradina,2.15,3.2,3.6,2.15,3.0,3.25
2023-05-14,Las Palmas,Villarreal B,1.5,4.0,7.0,1.49,3.8,6.25
2023-05-15,Levante,Ibiza,1.33,5.0,9.5,1.34,4.6,8.0
2023-05-20,Ibiza,Zaragoza,3.8,3.3,2.05,3.7,3.1,1.98
2023-05-20,Alaves,Malaga,1.67,3.5,6.0,1.63,3.4,5.25
2023-05-20,Cartagena,Las Palmas,2.88,3.2,2.55,2.6,3.1,2.55
2023-05-20,Eibar,Sp Gijon,1.75,3.3,5.75,1.7,3.2,5.25
2023-05-20,Lugo,Huesca,4.2,3.1,2.0,4.0,3.1,1.9
2023-05-20,Mirandes,Granada,5.0,3.7,1.7,4.4,3.3,1.75
2023-05-20,Ponferradina,Albacete,4.2,3.4,1.91,4.0,3.3,1.85
2023-05-20,Villarreal B,Levante,4.33,3.5,1.85,3.8,3.4,1.85
2023-05-20,Tenerife,Burgos,1.8,3.1,5.5,1.71,3.1,5.25
2023-05-21,Oviedo,Santander,2.15,3.1,3.8,2.15,2.9,3.4
2023-05-21,Leganes,Andorra,2.0,3.0,4.5,2.0,3.0,3.75
2023-05-26,Zaragoza,Tenerife,2.3,3.2,3.1,2.25,3.1,3.0
2023-05-27,Andorra,Villarreal B,1.85,3.25,4.5,1.9,3.2,3.9
2023-05-27,Burgos,Lugo,1.65,3.4,6.5,1.62,3.5,5.25
2023-05-27,Albacete,Mirandes,1.75,3.6,4.75,1.77,3.5,4.0
2023-05-27,Malaga,Ibiza,1.6,3.75,6.0,1.58,3.8,5.0
2023-05-27,Granada,Leganes,1.5,4.33,6.5,1.46,4.1,6.25
2023-05-27,Huesca,Eibar,2.88,3.4,2.4,2.75,3.1,2.45
2023-05-27,Las Palmas,Alaves,2.05,3.25,3.75,2.0,3.1,3.6
2023-05-27,Levante,Oviedo,1.55,4.0,6.0,1.53,4.0,5.25
2023-05-28,Santander,Cartagena,2.63,3.25,2.63,2.6,3.1,2.55
2023-05-28,Sp Gijon,Ponferradina,1.85,3.4,4.33,1.9,3.4,3.6
2022-08-12,Parma,Bari,1.8,3.25,4.0,1.85,3.3,4.2
2022-08-13,Cittadella,Pisa,2.3,3.2,2.75,2.4,3.1,2.95
2022-08-13,Como,Cagliari,3.2,3.3,1.95,3.5,3.1,2.1
2022-08-13,Palermo,Perugia,2.1,3.1,3.1,2.2,3.1,3.4
2022-08-14,Ascoli,Ternana,2.0,3.2,3.5,2.0,3.3,3.7
2022-08-14,Benevento,Cosenza,1.5,3.6,7.0,1.47,4.1,6.5
2022-08-14,Brescia,Sudtirol,1.5,3.5,6.0,1.55,3.7,5.75
2022-08-14,Modena,Frosinone,2.62,3.2,2.4,2.8,3.0,2.55
2022-08-14,Spal,Reggina,1.72,3.25,4.2,1.8,3.4,4.5
2022-08-14,Venezia,Genoa,3.2,3.2,2.15,3.2,3.2,2.2
2022-08-19,Bari,Palermo,2.37,3.25,3.0,2.3,3.1,3.1
2022-08-20,Ascoli,Spal,2.0,3.4,3.6,2.05,3.3,3.5
2022-08-20,Genoa,Benevento,1.8,3.6,4.5,1.87,3.4,4.0
2022-08-20,Perugia,Parma,2.8,3.2,2.6,2.75,3.1,2.55
2022-08-21,Cagliari,Cittadella,1.85,3.4,4.0,1.88,3.4,4.1
2022-08-21,Cosenza,Modena,2.62,3.2,2.75,2.5,3.1,2.85
2022-08-21,Frosinone,Brescia,2.6,3.2,2.7,2.45,3.2,2.8
2022-08-21,Pisa,Como,1.75,3.75,4.5,1.77,3.7,4.33
2022-08-21,Sudtirol,Venezia,2.8,3.2,2.55,2.8,3.1,2.5
2022-08-21,Ternana,Reggina,2.0,3.4,3.6,2.0,3.1,3.6
2022-08-27,Modena,Ternana,2.25,3.3,3.2,2.2,3.25,3.2
2022-08-27,Palermo,Ascoli,2.37,3.25,3.0,2.3,3.25,3.0
2022-08-27,Spal,Cagliari,2.8,3.25,2.5,2.7,3.25,2.5
2022-08-28,Benevento,Frosinone,2.3,3.2,3.3,2.25,3.25,3.1
2022-08-28,Cittadella,Venezia,2.25,3.2,3.25,2.2,3.3,3.1
2022-08-28,Parma,Cosenza,1.57,3.75,5.75,1.58,3.8,5.5
2022-08-28,Perugia,Bari,2.37,3.2,3.0,2.37,3.2,2.95
2022-08-28,Pisa,Genoa,3.3,3.2,2.2,3.2,3.2,2.2
2022-08-28,Reggina,Sudtirol,1.95,3.5,3.75,2.05,3.2,3.7
2022-08-29,Como,Brescia,2.7,3.2,2.6,2.6,3.3,2.55
2022-09-02,Cagliari,Modena,1.8,3.6,4.5,1.8,3.5,4.4
2022-09-03,Ascoli,Cittadella,2.2,3.2,3.25,2.2,3.25,3.1
2022-09-03,Bari,Spal,2.1,3.3,3.4,2.15,3.3,3.25
2022-09-03,Brescia,Perugia,1.9,3.4,3.8,1.93,3.3,3.9
2022-09-03,Frosinone,Como,1.72,3.75,4.2,1.77,3.6,4.33
2022-09-03,Reggina,Palermo,2.15,3.3,3.3,2.15,3.25,3.3
2022-09-03,Ternana,Cosenza,1.75,3.75,4.5,1.78,3.7,4.2
2022-09-03,Venezia,Benevento,2.45,3.25,2.8,2.55,3.1,2.75
2022-09-03,Genoa,Parma,1.66,3.8,4.75,1.68,3.7,4.8
2022-09-04,Sudtirol,Pisa,2.9,3.1,2.5,2.85,3.1,2.5
2022-09-09,Palermo,Genoa,3.8,3.3,1.85,3.8,3.4,1.93
2022-09-10,Benevento,Cagliari,2.5,3.2,2.6,2.55,3.25,2.7
2022-09-10,Cittadella,Frosinone,2.75,3.2,2.4,2.75,3.25,2.45
2022-09-10,Como,Sudtirol,2.0,3.3,3.4,2.05,3.4,3.5
2022-09-10,Cosenza,Bari,3.0,3.25,2.25,2.95,3.25,2.35
2022-09-10,Modena,Brescia,2.5,3.2,2.62,2.55,3.25,2.7
2022-09-10,Parma,Ternana,1.57,3.75,5.5,1.63,3.9,5.0
2022-09-10,Pisa,Reggina,2.1,3.3,3.2,2.1,3.3,3.4
2022-09-10,Perugia,Ascoli,2.25,3.2,3.0,2.25,3.3,3.1
2022-09-11,Spal,Venezia,2.3,3.25,2.8,2.4,3.2,2.87
2022-09-16,Brescia,Benevento,2.15,3.0,3.3,2.2,3.3,3.1
2022-09-17,Ascoli,Parma,2.9,3.2,2.25,3.0,3.2,2.3
2022-09-17,Cagliari,Bari,1.8,3.4,4.2,1.8,3.5,4.33
2022-09-17,Como,Spal,2.3,3.3,2.8,2.37,3.3,2.87
2022-09-17,Frosinone,Palermo,1.8,3.3,4.2,1.8,3.5,4.2
2022-09-17,Reggina,Cittadella,2.15,3.2,3.2,2.3,3.2,3.1
2022-09-17,Sudtirol,Cosenza,2.1,3.25,3.3,2.2,3.2,3.3
2022-09-17,Venezia,Pisa,2.2,3.25,3.1,2.15,3.3,3.2
